index,song,year,artist,genre,lyrics
39159,all-fucked-up,2016,the-amity-affliction,Not Available,"When I wake up I'm thankful I slept through the night Cause that is the only time I feel alright Keep my eyes closed so I sleep the sadness away When I wake up I'm sure that it won't be the same All the panic, depression, the hurt and regret Lying to myself - ""I don't think of Death..."" All the ups, all the downs, all the petty concerns My whole world's imploding I can't find the words Cause the truth is... I'm fucked up The truth is that I'm all fucked up - like you Yeah we're all fucked up it's true (The truth is that I'm all fucked up like you Yeah we're all fucked up) And the truth is they don't hear the words we say Yeah they all just turn away (The truth is they don't hear the words we say Yeah they're all fucked up) If I wake up tomorrow just know that I tried To find a way out without saying goodbye All the panic, depression, the hurt and regret Lying to myself - ""I don't think of Death..."" All the ups, all the downs, all the petty concerns My whole world's imploding I can't find the words Cause the truth is... I'm fucked up The truth is that I'm all fucked up - like you Yeah we're all fucked up it's true (The truth is that I'm all fucked up like you Yeah we're all fucked up) And the truth is they don't hear the words we say Yeah they all just turn away (The truth is they don't hear the words we say Yeah they're all fucked up) Will you save my life? Or just say goodbye? Will you save my life? Or just say goodbye? Will you save my life? Or just say goodbye? Will you save my life? Or just say goodbye? Will you save my life? Will you save my life? Or just say goodbye? Say goodbye! Will you save my life? Will you save my life? Or just say goodbye? Say goodbye!"
332135,all-goes-wrong,2016,chase-status,Electronic,"Would you take a bullet? Would you bite the gun? I fall onto my knees and yes, the war's already won So please don't take me for no fool Spend a lifetime in your shoes Now I'm walking Yes, I'm walking Through the fire I'll keep burning on Will I hold myself together When it all goes wrong? The fires, they keep burning on Will I hold myself together? When it all goes wrong? When it all goes wrong? When it all goes wrong, I'll take my time, I'll keep on holding on When it all goes wrong? When it all goes wrong? When it all goes wrong, I'll pull myself together, keep on holding on Gloves off, we're finished You bite the hand that feeds And nurse your battle scars But you leave my heart to bleed So please don't take me for no fool I spent a lifetime in your shoes Now I'm walking, now I'm walking Through the fire I'll keep burning on Will I hold myself together When it all goes wrong? When it all goes wrong? When it all goes wrong, I'll take my time, I'll keep on holding on When it all goes wrong? When it all goes wrong? When it all goes wrong, I'll pull myself together, keep on holding on Just like I take my feints You keep playing the same old games But remember But remember, oh no Through dark nights We burn bright, till the sunset, till the sunset Through dark nights We burn bright, till the sunset, till the sunset Through dark nights We burn bright, till the sunset, till the sunset When it all goes wrong? (through dark night, we burn bright) When it all goes wrong? (till the sunset, till the sunset) When it all goes wrong, I'll take my time, I'll keep on holding on When it all goes wrong? (through dark nights, we burn bright) When it all goes wrong? (till the sunset, till the sunset) When it all goes wrong, I'll pull myself together, keep on holding on"
107165,all-good-people,2016,delta-rae,Rock,"There are dogs in the yard, howling at the moon There are sinners like me our judgment's coming soon And I stand at the bottom of this dark and lonely well Saying please give me answers so I might escape Hell I watched from my window as they gunned down unarmed men Tried to say it's not my problem, couldn't happen to my friends But the truth is they're my brothers, and they're my countrymen And if we lose our better angels, we won't get them back again Come on and raise your voice above the raging seas We can't hold our breath forever when our brothers cannot breathe Come on and raise your voice above the raging seas We can't hold our breath forever when our brothers cannot breathe Oh, oh Oh, oh Oh, oh Our brothers cannot breathe Oh, oh Oh, oh Oh, oh Our brothers cannot breathe"
23777,all-hail-the-fallen-king,2016,chelsea-grin,Not Available,My declaration to Gaia Listen close to what I have to say For this isn't your biblical propaganda These are the darkest days of humanity Drawing even the smartest minds to insanity My eyes have seen the glory of the fallen king All hail the fallen king All hail the fallen king Until the ashes line the sky All hail the fallen king Fuck When dwelling in your worse darkness And crawling in your own filth We will bring upon the glory of the fallen king These are the darkest days of humanity Drawing even the smartest minds to insanity My eyes have seen the glory of the fallen king All hail the fallen king All hail the fallen king The horseman set to make their ride The planet too will slowly die Now kneel before your sire All hail the fallen king
261916,all-hopes-in-vain,2016,alise-joste,Indie,my poor brother told me we would suffer and no matter how hard we would try we would never really get to see what's right and many years later within the brightest light we'll both stand in the garden and everything else will be lost but god knows we tried we will walk as long as it will take for us to reach home and I know I said I would but I could not
257375,all-i-could-do-was-cry,2016,beyonce,Pop,"I heard church bells ringing I heard a choir singing I saw my love walk down the aisle On her finger he placed a ring Oh, oh I saw them holding hands She was standing there with my man I heard them promise 'til death do us apart Each word was a pain in my heart All I could do All I could do was cry All I could do was cry I was losing the man that I love And all I could do was cry And now, the wedding is over The rice, rice has been thrown over their heads For them life has just begun But mine is ending Oh All I could do All I could do was cry All I could do was cry I was losing the man that I love And all I could do was cry"
296188,allies-or-enemies,2016,the-crane-wives,Jazz,"The words I speak are wildfires and weeds They spread like some awful damn disease I swear I didn't mean what I said I swear I didn't mean it Now listen close You owe me ears for dropping eaves Forget it all, you caught me in a moment weak And sometimes I just can't help myself Sometimes I can't help myself at all Are we allies or enemies? This will be the death of me Remember when I could tell you not to smile when you were mad? And you would always crack, and we'd both be laughing in the end Not you're not so quick to forget Are we allies or enemies? This will be the death of me, This will be the death of me All is fair in love and war, But I can't fight with you anymore This will be the death of me What happens now? Do we have another go? Do we bow out And take our separate roads? I'll admit I've had my doubts, But I want to be let in, not out. But I want to be let in, not out. Are we allies or enemies? This will be the death of me, This will be the death of me All is fair in love and war, But I can't fight with you anymore This will be the death of me Are we allies or enemies? This will be the death of me"
184283,all-i-got,2016,chantal-kreviazuk,Rock,Honestly I love you more than I could love myself More than any baby that in my arms I ever held And when I'm away from you I wonder If I'm ever gonna see you again Cuz you're the only taste of heaven That I ever seem to get You're all I've got You're everything in one pop So come a little closer I'm giving full disclosure I'm lost without you The moment I first saw you I felt like I was in my body I don't look for exit signs in every room I walk in There's nothing that need escaping There's a piece inside that's set led in And the wounds are no longer gaping I'm finally alive again You're all I've got You're everything in one pop So come a little closer I'm giving full disclosure I'm lost without you You're all I've got You're everything please don't stop You and me are magic So beautiful it's tragic I'm lost without you And you saw me as if I didn't have those scars And you saw me the way you look up at those stars You're all I've got You're everything in one pop So come a little closer I'm giving full disclosure I'm lost without you You're all I've got You're everything please don't stop You and me are magic So beautiful it's tragic I'm lost without you
23509,all-in-all,2016,dave-shadow,Rock,All In All (Music & Lyrics  Dave Shadow) All In All You Make Your Choise You Grab My Head And Freeze My Voice You Want Me Right To Give Me Pain And Make Me Jump In The Fire I Don'T Care Don'T Care At All This Is The End And I Don'T Want To Disagree Your Point Of View Even Though You'Re A Liar (Chorus) Bring Me Back Bring Me Back My Feelings And Take Me Your Arms When You Watch Me Down Maybe I Need To Shut It Out The Failure Of My Living All My Way To Be All My Dying Dreams There Is No Hope No Second Chance To Get Some Words To Understand You Drive Me Insane More Than A Fool Though You Feed My Desire Delirious Your Vagaries Just Tear Me Down And Sack My Creed A Cross To Bear A Devil'S Grin Right Now Your Real Face Transpires
33249,all-in-my-head,2016,fifth-harmony,Pop,"Flex, time to impress Come and climb in my bed Don't be shy, do your thing It's all in my head I wanna flex with you baby I'm tryna chill with you Throwing bills at you While we flexing boo, baby Show me some different moves And I love your groove 'Cause it's meant to be baby Ayy, make history baby And you the one for me And I'm the one for you So come flex with me, baby Curtains like waves closing in all around us Dimming the lights just so that they don't blind us So tongue and cheek when we're laying on roses But you're touching my skin and it's leavin' me hopeless I wanna feel you un- feel you under my body I wanna feel you un- feel you un Flex, time to impress Come and climb in my bed Don't be shy, do your thing It's all in my head Flex, time to impress Come and climb in my bed Don't be shy, do your thing It's all in my head, yeah Curtains like waves closing in all around us Dimming the lights just so that they don't blind us, no no So tongue and cheek when we're laying on roses But you're touching my skin, and you're leaving me hopeless I wanna feel you un- feel you under my body I wanna feel you un- feel you un Flex, time to impress Come and climb in my bed Don't be shy, do your thing It's all in my head Flex, time to impress Come and climb in my bed Don't be shy, do your thing (it's all in my head, yeah) I want you to come flex with me, baby You got what I want and I need it Said you're a bad motherfucker and I'm sayin' They can't flex with us and you know it I take a hundred thousand and blow it Ayy, another hundred tho' on that Rover Ayy, come flex with Zoo till it's over Ayy, come flex with Zoo till it's over I wanna feel you un- feel you under my body I wanna feel you un- feel you un Flex, time to impress Come and climb in my bed Don't be shy, do your thing It's all in my head Flex, time to impress Come and climb in my bed Don't be shy, do your thing It's all in my head, yeah I wanna flex with you, baby Hey, it's all in my head Zoovier, baby It's all in my head I wanna flex with you, baby It's all in my head Baby It's all in my head"
33262,all-in-my-head-flex,2016,fifth-harmony,Pop,"Flex, time to impress Come and climb in my bed Don't be shy, do your thing It's all in my head I wanna flex with you baby I'm tryna chill with you Throwing bills at you While we flexing boo, baby Show me some different moves And I love your groove 'Cause it's meant to be baby Ayy, make history baby And you the one for me And I'm the one for you So come flex with me, baby Curtains like waves closing in all around us Dimming the lights just so that they don't blind us So tongue and cheek when we're laying on roses But you're touching my skin and it's leavin' me hopeless I wanna feel you un- feel you under my body I wanna feel you un- feel you un Flex, time to impress Come and climb in my bed Don't be shy, do your thing It's all in my head Flex, time to impress Come and climb in my bed Don't be shy, do your thing It's all in my head, yeah Curtains like waves closing in all around us Dimming the lights just so that they don't blind us, no no So tongue and cheek when we're laying on roses But you're touching my skin, and you're leaving me hopeless I wanna feel you un- feel you under my body I wanna feel you un- feel you un Flex, time to impress Come and climb in my bed Don't be shy, do your thing It's all in my head Flex, time to impress Come and climb in my bed Don't be shy, do your thing (it's all in my head, yeah) I want you to come flex with me, baby You got what I want and I need it Said you're a bad motherfucker and I'm sayin' They can't flex with us and you know it I take a hundred thousand and blow it Ayy, another hundred tho' on that Rover Ayy, come flex with Zoo till it's over Ayy, come flex with Zoo till it's over I wanna feel you un- feel you under my body I wanna feel you un- feel you un Flex, time to impress Come and climb in my bed Don't be shy, do your thing It's all in my head Flex, time to impress Come and climb in my bed Don't be shy, do your thing It's all in my head, yeah I wanna flex with you, baby Hey, it's all in my head Zoovier, baby It's all in my head I wanna flex with you, baby It's all in my head Baby It's all in my head"
24890,all-is-good-in-the-land,2016,burning-image,R&B,"This strange man comes to me and says, he says ""what are you doing here, son?"" He said ""Moe, get your shit together man, cause I don't do this just for anyone!"" Your life, your mess, it's your fault, I guess, I can fix it; just don't fuck it up again! So tell me, was it worth it? Now that your soul is mine I don't make you nervous, do I? It happens every time He says to me, for a small fee, I can make shit happen that you wouldn't believe. And with a wave of his hand, all is good in the land When does my new life begin? For what it's worth, your time on earth will be joyous He howls as he laughs at me. ""Hey man, you owe me big time now"" ""Just remember, that all this happened because of me. You will come to regret this It happens every time This isn't the last you've seen of me Now that your soul is mine"
288087,all-is-well-quadrophonic-mix,2016,chicago,Rock,"All is well again I think I'm gonna be alright And I'm feeling better Again Loving you was sad Affairs of timing that were bad And the laughing ended Again There was a time When I thought I was fooling myself But now, I'll take a bow 'Cause I'm free and easy"
267965,all-i-want,2016,cassius,Electronic,As far as I can remember You've always been around Even when I didn't know you You were the one the only one All I ever wanted babe Is die with you one day Two as one Forever Just like yesterday I wanna be your lover Should we make it tighter Be a slave to your rhythm Should we make it out I wanna be your lover Should we make it tighter Be a slave to your rhythm All I want is just one thing It's to never see you sad I'll steal your tears and ride the lightning And the four winds to make them dry First and lost we'll always be babe Whatever we do Together forever Just like lovers do I wanna be your lover Should we make it tighter Be a slave to your rhythm Should we make it out I wanna be your lover Should we make it tighter Be a slave to your rhythm Should we make it out Back and forth Step forward Until four your eyes can't see Back and forth Step forward Stand before and count on me How can get to know you How can how can How can I get one more kiss How can how can How can I get one more miss How can how can
84165,all-i-wanted,2016,dj-twin,Hip-Hop,"[Intro] Turn me up Josh Kingston Yeah man Booted up Kingston Count up [Hook  Sean Kingston] I've been grindin' bustin' money, juugs round the city, ah yeah Can't stand these fake niggas, please get 'em from round me, ah yeah All I ever needed was my squad and a bad bitch All I ever wanted was a foreign and a mansion [Verse 1  Sean Kingston] All I ever wanted was a chick that stayed down now Smokin' on this kush got me high off in the clouds now Woah now, I'm so up, can't come down Movin' too fast, baby slow down Started from the trap, now we here now And we here now Badman, badman, so we go flex Pussy while I talk, boy we no check Got a kilo diamond chain around me neck (?) when I see them Make them shawty like the deep end (?) weekend [Hook  Sean Kingston] I've been grindin' bustin' money, juugs round the city, ah yeah Can't stand these fake niggas, please get 'em from round me, ah yeah All I ever needed was my squad and a bad bitch All I ever wanted was a foreign and a mansion I've been grindin' bustin' money, juugs round the city, ah yeah Can't stand these fake niggas, please get 'em from round me, ah yeah All I ever needed was my squad and a bad bitch All I ever wanted was a foreign and a mansion [Verse 2  Chief Keef] I done got a mansion She ain't tryna fuck till the bitch get up out it Look in my pantses Tryna find the racks but it's oh-so crowded You could be my tenant I could be the land lord, how you wanna go about it? You could be lieutenant I'ma flip the (?) do you wanna blow about it? Pulled up while goin' She like ""Chief Sosa, I'm surprised you got the top on"" And I got my Glock on But it's got a stock clip on, put the mop on Frog nigga hop on Pulled up bling-blinging, thought I was a Hot Boy Bought 50 Trap Lords I he from Chicago but we just not goin'"
74350,all-i-wanted,2016,don-trip,Hip-Hop,"[Verse 1  Don Trip] Two percent on my window Nosey nigga quit peeking Rap nigga can't get a verse from Trip Now a nigga swear we beefin' Broke ass nigga go get some money Then we can schedule a meeting Sorry I'm at the office for the weekend Get back to you when I feel it's convenient Please hop off of my gonads My niggas riders, no mopeds It's so sad if you die over that shit you wrote in your notepad All I wanted was a piece of mind But the rent was due and the lights was out Mama broke, sound like I gotta go and get it Either fight or bow I don't expect for you sheltered ass to ever comprehend this life of ours Dirty money, no handouts, I'm from the bottom, I'm flying proud I named my chopper after Mickey Mouse If you don't get it take a wild guess I'm the seventh letter out the alphabet And my only fear is the IRS Godspeed [Hook  Young Dolph] All I ever wanted was a couple mil All I ever wanted was a down bitch All I ever wanted was a foreign car All I ever wanted is to get rich All I ever wanted is to keep it solid 25 bands in my left pocket Got another 35 in my right pocket Four or five in my bitch closet [Verse 2  Starlito] I just left up out the bank now everybody so nice to me Seem like yesterday police was reading my rights to me All I ever wanted was a bitch that wouldn't lie to me Keep an extra pistol in her purse and will fight for me I know niggas that'll kill for me, ones that'll die for me That's why I'm always solo with that thirty and my forty Bring my zips down to five quarters, I'm just tryna avoid a charge I stay grinding and going hard, put my mama in that foreign car All I wanted was to buy my own and not get fronted If you see me in the club that mean I got my gun in I'm in this Sprinter in your city with them choppers on me 80-20 split for me, 360's not 100 I don't want it [Hook  Young Dolph] All I ever wanted was a couple mil All I ever wanted was a down bitch All I ever wanted was a foreign car All I ever wanted is to get rich All I ever wanted is to keep it solid 25 bands in my left pocket Got another 35 in my right pocket Four or five in my bitch closet"
140905,all-i-want-for-christmas,2016,dej-loaf,Other,"[Verse 1  DeJ Loaf] I say each year Gets better than the last year We going all out this year I need everybody [?] Don't worry 'bout me Got plenty of material things Got my brothers, got my sisters, got my team All I need is my family I say, I say my past ain't like my presents Momma come downstairs, open up your presents Workin' all them hours tryna make it special I was ungrateful, I ain't know no better [Hook  DeJ Loaf] All I really want for Christmas is you All I really want for Christmas is you All I really want for Christmas is you All I really want for Christmas is you [Verse 2  Kodak Black] Life ain't tied with a bow but it's still a gift Then hit the club and make it rain, I ain't talking [?] And all I wanted for Christmas was to be here Now I'm hoping I could spend it with you this year God bless me with a talent, gotta make it happen You see this rap shit is my gift, I gotta unwrap it And I know that I've been naughty But I just want you to stand by me And I just want to go all the way Cause when I'm with you it's a holiday There's no other place I'd rather be Than right here with my family And it feels so good to be free You all I really want [Hook  DeJ Loaf] All I really want for Christmas is you All I really want for Christmas is you All I really want for Christmas is you All I really want for Christmas is you [Verse 3  DeJ Loaf] It's snowing outside Miss the days when it used to be up to my thighs Man I miss my baby, wanna spend some time Sometimes I feel like we just live to die That's why I'm so grateful, lord I'm breathing I won't be complaining, and don't you either Eggnog drinking, sleigh bells ringing Santa I wish you could bring back some of my people [Bridge  DeJ Loaf] Nah, forreal. I remember those Christmas mornings man. Waking up and going downstairs and I ain't gon' lie, I used to be ungrateful, I was a very ungrateful kid. I used to cry every Christmas cause I didn't get the Nikes. I don't know what it was about the Christmas Nikes, my mom just wouldn't get 'em. Like, I don't know man, it was crazy. Cause I used to get everything else, like, I used to get all the other shoes. But she just didn't get the Christmas Nikes. And, you know, you gotta walk back in school with the fresh Nikes on at the top of the year. So I used to be mad upset. But now looking back man, I'm so appreciative man, you know. You can't take those types of things for granted. Family means everything. Christmas is more than just about, you know, gifts. Celebrate yourself, celebrate your family, your friends. And the ones who stand by you every day. Merry Christmas"
299806,all-i-want-is-you,2016,betty-harris,Other,All I want is you (wait a minute) You know it feels so right (wait a minute) My love will last forever I want more more more All I want is you (wait a minute) You know it feels so right (wait a minute) My love will last forever I want more more more More and more and more Do it all for me don't you let it be I would give up my whole world just for you I guess I'm just a fool Say you'll always care Say you're really there Say you'll give up your whole world just for me I love you can't you see All I want is you (wait a minute) You know it feels so right (wait a minute) My love will last forever I want more more more All I want is you (wait a minute) You know it feels so right (wait a minute) My love will last forever I want more more more More and more and more Now you really know Yeah I told you so I would give up my whole world just for you Now you say that's pretty cool Will it always be? Always you and me Would you be my sun up in the sky? Baby you can get my high All I want is you (wait a minute) You know it feels so right (wait a minute) My love will last forever I want more more more All I want is you (wait a minute) You know it feels so right (wait a minute) My love will last forever I want more more more More and more and more All I want is you!
333584,all-i-want-to-do-in-life,2016,george-jones,Country,"Last week, he spent his whole paycheck on whiskey I know on Friday night, he'll do it all again Oh, he'll drink till he falls down then he'll order one more round And then go home with that bottle in his hand And the only thing I can hold on to is this bottle in my hand I'll know, I'll never have to share it with any other man I'm so glad you introduced us and I'll do the best I can To be faithful to this bottle in my hand She told George that changing diapers can sure become a drag And the clean a house and cooking for him is not her kind of bag She said he needed someone who'd love and understand Then she left him with that bottle in his hand And the only thing I can count on now is this bottle in my hand I'll know, I'll never have to share it, oh, with any other man And I'm so glad you introduced us, oh, I'll do the best I can To be faithful to this bottle in my hand Yes, we'll be faithful to this bottle in our hand"
261717,all-love-is-lost,2016,architects,Metal,"The workers all march to the beat of the drum Their spirits are broken They have nowhere to run They dream of courage and a loaded gun But the slaves all know They better bite their tongue Track marks across the planet Are there any veins left for them to infect? They would kill one another just to disconnect Three cheers for desperation God bless the Godforsaken We will arm them to the teeth To fight, to fight the war on peace All love is lost, so carry the cross 'Cause there's no human in us left We are music made for the deaf They play a game that they know they'll never win Sick and tired of the world they're living in The messiah showed up high on heroin On heroin The workers all march to the beat of the drum They fell into the trap, taken one by one The medicine is poison, but it makes them numb 'Cause all that they feel is pain and regret Existence is just something they would rather forget Three cheers for desperation God bless the Godforsaken We will arm them to the teeth To fight, to fight the war on peace All love is lost, so carry the cross 'Cause there's no human in us left We are music made for the deaf They play a game that they know they'll never win Sick and tired of the world they're living in The messiah showed up high on heroin On heroin Is this freedom? Is this the life you chose? If this is living the dream, we've hit an all-time low All love is lost, so carry the cross 'Cause there's no human in us left We are music made for the deaf They play a game that they know they'll never win Sick and tired of the world they're living in The messiah showed up high on heroin On heroin"
238620,all-love-is-lost,2016,architects-uk,Metal,"The workers all march to the beat of the drum Their spirits are broken They have nowhere to run They dream of courage and a loaded gun But the slaves all know They better bite their tongue Track marks across the planet Are there any veins left for them to infect? They would kill one another just to disconnect Three cheers for desperation God bless the Godforsaken We will arm them to the teeth To fight, to fight the war on peace All love is lost, so carry the cross 'Cause there's no human in us left We are music made for the deaf They play a game that they know they'll never win Sick and tired of the world they're living in The messiah showed up high on heroin On heroin The workers all march to the beat of the drum They fell into the trap, taken one by one The medicine is poison, but it makes them numb 'Cause all that they feel is pain and regret Existence is just something they would rather forget Three cheers for desperation God bless the Godforsaken We will arm them to the teeth To fight, to fight the war on peace All love is lost, so carry the cross 'Cause there's no human in us left We are music made for the deaf They play a game that they know they'll never win Sick and tired of the world they're living in The messiah showed up high on heroin On heroin Is this freedom? Is this the life you chose? If this is living the dream, we've hit an all-time low All love is lost, so carry the cross 'Cause there's no human in us left We are music made for the deaf They play a game that they know they'll never win Sick and tired of the world they're living in The messiah showed up high on heroin On heroin"
114891,all-masks-fall,2016,die-hexe,Other,"justice is poetry watch me burn oh, god, the irony all masks fall blessed oppressor your cold eyes what god would grant me wings? set me free down on my hands and knees come crush me just end my suffering suit your self i am that bastard son speak your truth i'll never change your mind take your time i'm not an animal but when cornered i bare my teeth"
74579,all-mine,2016,go-go-berlin,Rock,"My bullet is happiness on your face You can tell a brother, times up anyway Don't touch my diamond, 'cause My girl is mine! My gun, my trigger, my rules, obey There's a bad motherfucker behind the shades Don't touch my diamond, 'cause My girl is all mine! I ain't got it all But what's mine will never disappear. I go crazy for you, love takes me higher I would kill just to prove, my girl is mine Tear my heart out for you, love takes me higher I would die just to prove, my girl is all mine. One mug, one shot, I'm a fighting man Don't put my girl down in your plan You can take my money, but My girl is mine! My lover, no other worth fighting for You and me baby, we'll fight the law Don't touch my diamond, 'cause My girl - all mine! I ain't got it all But what's mine will never disappear. I go crazy for you, love takes me higher I would kill just to prove, my girl is mine Tear my heart out for you, love takes me higher I would die just to prove, my girl is all mine. I ain't got it all But what's mine will never disappear I ain't got it all (I ain't got it all) But what's mine (what's mine) will never disappear (dissapear) I go crazy for you, love takes me higher I would kill just to prove, my girl is mine Tear my heart out for you, love takes me higher I would die just to prove My girl is all mine Crazy for you, yeah, love takes me higher I would kill just to prove, my girl is mine Tear my heart out for you, yeah, love takes me higher I would die just to prove, my girl is all mine. My bullet is happiness on your face You can tell a brother, time's up anyway Don't touch my diamond, 'cause My girl is all mine!"
25152,all-my-friends-say,2016,cimorelli,Pop,"Maybe I should've known Maybe I should've listened They say he'll never change He says with me it's different I tell myself he has a good heart He means well And I swear he's trying so hard But the number of times he let me down I can't count that high All my friends say  "" He's lame! You can do so much better than that"" All my friends say  ""He lies! Last week he made you cry"" All his friends say  ""She's crazy, emotional and unstable"" All my friends say  ""Just walk away"" He always says he's broke Then buys new video games Whenever we go out He always ask me to pay I'm getting tired of stupid excuses All his whining and his mood swings But the number of times he made me smile I can't count that high All my friends say  "" He's lame! You can do so much better than that"" All my friends say  ""He lies! Last week he made you cry"" All his friends say  ""She's crazy, emotional and unstable"" All my friends say  ""Just walk away"" All my friends say  ""You should leave him, leave him now"" All my friends say  ""He's no good for you but somehow I don't stand"" All my friends say  "" He's lame! You can do so much better than that"" All my friends say  ""He lies! Last week he made you cry"" All his friends say  ""She's crazy, emotional and unstable"" All my friends say  ""Just walk away"" All my friends say!"
322929,all-my-hope,2016,crowder,Hip-Hop,"I've been held by the Savior I've felt fire from above I've been down to the river I ain't the same, a prodigal returned All my hope is in Jesus Thank God that yesterday's gone All my sins are forgiven I've been washed by the blood I'm no stranger to prison I've worn shackles and chains But I've been freed and forgiven And I'm not going back, I'll never be the same That's why I sing All my hope is in Jesus Thank God that yesterday's gone All my sins are forgiven I've been washed by the blood There's a kind of thing that just breaks a man Break him down to his knees God, I've been broken more than a time or two Yes, Lord then He picked me up and showed me What it means to be a man come on and sing All my hope is in Jesus Thank God that yesterday's gone All my sins are forgiven I've been washed by the blood Oh I've, I've been washed by the blood"
30554,all-my-life,2016,fat-trel,Hip-Hop,"You ain't ever been in a dope spot By the time them folks knock, you be so shocked I had brand new bullets and an old glock Momma looking at a nigga like I sold rock -East"
257382,all-night,2016,beyonce,Pop,"Found the truth beneath your lies And true love never has to hide True love never has to hide I'll trade your broken wings for mine Trade your broken wings for mine I've seen your scars and kissed your crime Seen your scars and kissed your crime So many people that I know, they're just tryna touch ya Kiss up and rub up and feel up Kiss up and rub up and feel up on you Give you some time to prove that I can trust you again I'm gonna kiss up and rub up and feel up Kiss up and rub up and feel up on you All night long, sweet love all night long Sweet love all night long Sweet love all night long All I wanna, ain't no other We together, I remember Sweet love all night long Our love was stronger than your pride Beyond your darkness, I'm your light Oh, if you get deep, you touch my mind If you get deep, you touch my mind Baptize your tears and dry your eyes Baptize your tears and dry your eyes So many people that I know, they're just tryna touch ya Kiss up and rub up and feel up Kiss up and rub up and feel up on you Give you some time to prove that I can trust you again I'm gonna kiss up and rub up and feel up Kiss up and rub up and feel up on you All night long Sweet love all night long Sweet love all night long Sweet love all night long All I wanna, ain't no other We together, I remember Sweet love all night long They say true love's the greatest weapon To win the war caused by pain, pain But every diamond has imperfections But my love's too pure to watch it chip away Oh nothing real can be threatened True love breathes salvation back into me With every tear came redemption And my torturer became a remedy So many people that I know, they're just tryna touch ya Kiss up and rub up and feel up Kiss up and rub up and feel up on you Give you some time to prove that I can trust you again I'm gonna kiss up and rub up and feel up Kiss up and rub up and feel up on you All night long Sweet love all night long Sweet love all night long Sweet love all night long All I wanna, ain't no other We together, I remember Sweet love all night long How I missed you, my love"
163,all-night,2016,beyonce-knowles,Pop,"Found the truth beneath your lies And true love never has to hide True love never has to hide I'll trade your broken wings for mine Trade your broken wings for mine I've seen your scars and kissed your crime Seen your scars and kissed your crime So many people that I know, they're just tryna touch ya Kiss up and rub up and feel up Kiss up and rub up and feel up on you Give you some time to prove that I can trust you again I'm gonna kiss up and rub up and feel up Kiss up and rub up and feel up on you All night long Sweet love all night long Sweet love all night long Sweet love all night long All I wanna, ain't no other We together, I remember Sweet love all night long Our love was stronger than your pride Beyond your darkness, I'm your light If you get deep, you touch my mind If you get deep, you touch my mind Baptize your tears and dry your eyes Baptize your tears and dry your eyes So many people that I know, they're just tryna touch ya Kiss up and rub up and feel up Kiss up and rub up and feel up on you Give you some time to prove that I can trust you again I'm gonna kiss up and rub up and feel up Kiss up and rub up and feel up on you All night long Sweet love all night long Sweet love all night long Sweet love all night long All I wanna, ain't no other We together, I remember Sweet love all night long They say true love's the greatest weapon To win the war caused by pain, pain But every diamond has imperfections But my love's too pure to watch it chip away Oh nothing real can be threatened True love breathes salvation back into me With every tear came redemption And my torturer became a remedy So many people that I know, they're just tryna touch ya Kiss up and rub up and feel up Kiss up and rub up and feel up on you Give you some time to prove that I can trust you again I'm gonna kiss up and rub up and feel up Kiss up and rub up and feel up on you All night long Sweet love all night long Sweet love all night long Sweet love all night long All I wanna, ain't no other We together, I remember Sweet love all night long How I missed you, my love"
327756,all-nighter,2016,dan-shay,Not Available,"One, two, three, here we go Yeah I'm walking out my front door I'm jumping in my car Take another left on Main Street Head right to where you are I'm rolling down my window I'm turn the radio on Find a little spot to let go Get a little good time gone 'Cause this is an all-nighter A get-lost-with-you-running-through-every-red-light-er Falling and feeling like a star right out of a midnight sky-er Let the time fly by 'cause it's a finding her hand Taking a chance, starting a fire, this is an all-nighter Yes it is, baby, mm, yeah We are gonna take that sunset Make it turn the blue sky red We can worry bout tomorrow But what you say we live instead Get a little dirt road dizzy Let the moon shine on us Getting all barefoot busy till the sun sneaks back up 'Cause we just can't get enough 'Cause this is an all-nighter A get-lost-with-you-running-through-every-red-light-er Falling and feeling like a star right out of a midnight sky-er Let the time fly by 'cause it's a finding her hand Taking a chance, starting a fire, this is an all-nighter Ten o'clock kiss, twelve o'clock cruise Take another sip, talk until two This is a-never-gonna-have-to-say-goodby-er This is an all-nighter A get-lost-with-you-running-through-every-red-light-er Falling and feeling like a star right out of a midnight sky-er Let the time fly by 'cause it's a finding her hand Taking a chance, jumping a fence, do it again, all-nighter, that's right A get-lost-with-you-running-through-every-red-light-er A falling and feeling like a star right out of a midnight sky-er Let the time fly by 'cause it's a finding her hand Taking a chance, starting a fire, this is an all-nighter Yes it is, baby This is an all-nighter"
