index,song,year,artist,genre,lyrics
151338,boyz-in-the-hood,2016,cassidy,Hip-Hop,"Rollin' up, gas in my dutch Only one speed, gas in the clutch Nigga cant eat, then Im maskin' it up I'ma do it til they kill me, or shackle me up"
7713,bragging-rights,2016,azizi-gibson,Hip-Hop,You and I gon get this money you and I ain't gon die from nothing Imma live a long life and love it Imma be up all night just hustling
191346,braille,2016,ab-soul,Hip-Hop,"[Hook  Ab-Soul] Try say somethin' new, It ain't nothin' new to say Everythin' been did, each and every which way You ain't never seen it done like this You ain't never, you ain't never You ain't never seen it done like this Try say somethin' new, It ain't nothin' new to say Everythin' been did, each and every which way You ain't never seen it done like this You ain't never, you ain't never You ain't never seen it done like this [Verse 1  Ab-Soul] (Turn it up a lil more) Soulo Ho the prophet, I'm a fiend like Bassy Money like I'm Saudi, agua from the islands We went from Pintos to Benzos Plain and simple, let's race a little The bar needs to be raised a little I led the way, but never raised the pencil Might pay your rent if you suck good dick And you know what our time apart meant Pardon me, if I'm arguably The hardest nigga on the beat Me and Bas is bosses Throwin' their boxes, I can own fifty dollar boxers I just wanna spend hunnid stacks everyday I went digital Yo shit we don't dig at all, we just dish if off You know I gotta eat My bitch got cakes and I'm getting that brain That's food for thought Uhh, got the loud and it's lit Got the loud and it's lit You smoking that reggie, you niggas ain't ready Be quiet and quit [Hook  Ab-Soul] Try say somethin' new, It ain't nothin' new to say Everythin' been did, each and every which way You ain't never seen it done like this You ain't never, you ain't never You ain't never seen it done like this Try say somethin' new, It ain't nothin' new to say Everythin' been did, each and every which way You ain't never seen it done like this You ain't never, you ain't never You ain't never seen it done like this [Verse 2  Bas] Bassy on a mission Stackin' dough like it's a photo moment Haters hate us only for the moment 'Cause your bitch wanna take a photo, homie Soulo rollin', got an onion on us Where my city dolo like Vanilla sky Smoking like we 'bout to cross the border Got a couple shows up on the other side 25 in a row, shit Shows jumping we've been hittin' licks Money flowin' like we flippin' bricks Now I don't know if I've ever been in this town Flip a switch, kill a nigga like I pull a plug Quarter pound of piff to fill the lungs Got the whole crowd yelling ""Feel the buzz"" It's lit, I call her, one DM I land around noon, but I fuck by 1PM FIENDS Practice what you preach, preach love Careful what you eat, half of it's diseased They don't want us here [Hook  Ab-Soul] Try say somethin' new, It ain't nothin' new to say Everythin' been did, each and every which way You ain't never seen it done like this You ain't never, you ain't never You ain't never seen it done like this Try say somethin' new, It ain't nothin' new to say Everythin' been did, each and every which way You ain't never seen it done like this You ain't never, you ain't never You ain't never seen it done like this [Beat Switch] [Bridge  Ab-Soul] What the tongue can't taste What the eyes can't see What the ear can't hear What your nose can't sniff Put your hands in the air P-put your hands in the air What the tongue can't taste What the eyes can't see What the ear can't hear What your nose can't sniff Aye, aye, aye, aye, aye, aye, aye, aye [Verse 3  Ab-Soul] Peter Piper picked the pack of pickled peppers Soulo found a pound of loud and lit it up Bet this resin never leave my finger tips Helen Keller would've felt the shit But tell me what is it you niggas wan't Really, tell me what is it you niggas wan't Are you niggas dope or you just doin' dope? Is you niggas dope or you just doin' dope?"
290780,break-the-glass,2016,clipping,Hip-Hop,"It's too cold, be cool, ice cold Kill up a few more, or let 'em be cool So why don't you just speak on it? These fools, they froze, but this g's lonely here And gotta be working for... oh, whatever Why the fuck you wait on the coats for? The life binary in Morse code Ain't really a life, right? It hurt though, it feel like a voodoo curse So you scream every so often to break up the monotony You feel me? No, fuck your feeling A real motherfucker here is tryna fuck for real Like something's here but fuck it though He ain't gon' feel for a while, he ain't been real for a while So it gon' kill you to smile? So it gon' kill you to die? Or do you just stop? Shit maybe, you don't even know that shit crazy Be OG and go, and get away See, you already know they can't hate if they don't ever wake up Wake up, wake up, wake up, wake up Please wake up, wake up, wake up, wake up I'm so tired of bein' alone, I'm so tired of goin' home Won't you help me, won't you help me? This ain't healthy to be held to blame Once you help me, now you abandon me What you're tellin' me by not tellin' me? Anything, anything I'd give anything if you'd say my name Don't you play with me, it's an emergency Time to break the glass Time to break the glass Time to break the glass Time to break the glass Time to break the glass Time to break the glass Time to break the glass Time to break the glass"
54406,bring-back-the-sideshow,2016,e-40,Hip-Hop,"[Hook  Mistah F.A.B.] We still ride sideways This way, that away Meet me in The East on Saturday Still ride sideways This way, that away Meet me in The East on Saturday And we gonna, bring, bring, bring Bring back the sideshow (bring back the sideshow) What it do nigga? (bring it back) Bring, bring, bring Bring back the sideshow [Verse 1  E-40] Uhhhhhhhh Figure eight, figure eight (figure eight, figure eight) Two shoes I skate (two shoes I skate) All gas no brakes (all gas no brakes) Burnin' rubber in your face Bring back the sideshow Blowin on this hydro Progressive, not Geico We can race for titles Sideshows, goin' nutty, dumbin' out (dumbin' out) Take the wrong turn and get your roof stomped out Skeee skert, skeee skert, skeee skert, skeee skert Middle East turban on their face (white t-shirt) They might get to squirtin' in the place (with the squeezer) Whites, blacks, every color race (smoke reefer) The Bay gone so crazy bitch We ain't lazy, we wavy man Keep your eye on your lady She tryin' to pay me, she cakey Ho don't mistake me for fakery Got more bread than the bakery Got them cookies, no DoubleTree Solid gonna be the death of me [Hook  Mistah F.A.B.] We still ride sideways This way, that away Meet me in The East on Saturday Still ride sideways This way, that away Meet me in The East on Saturday And we gonna, bring, bring, bring Bring back the sideshow (bring back the sideshow) What it do nigga? (bring it back) Bring, bring, bring Bring back the sideshow (Bring the sideshow back!) [Verse 2  Mistah F.A.B.] I'm still feelin' it Only right I'm still sideshowin' Bang bang bang, gang, gang gang North Side throwin' Purple hydro'n is the shit that I'm blowin' That's the reason, why both of my eyes glowin' Oooh, shit, that nigga shit wack What the little nigga said when I slid through the set Got an LS-3 in a box Chevy And I wish the police would try to get on me I be like wuh-wuh-wuh-woo Was outta there And I got handles, I was drivin without a care Down south, you get caught, you was not in there Polar bear, polar bear, boy we are not a square Damn, I'm feelin' like the man daddy Fuck all that cookie shit, get me some Grand Daddy! 'Cause I'm still hyphy in my white tee With your wifey and I know she like me [Hook  Mistah F.A.B.] We still ride sideways This way, that away Meet me in The East on Saturday Still ride sideways This way, that away Meet me in The East on Saturday And we gonna, bring, bring, bring Bring back the sideshow (bring back the sideshow) What it do nigga? (bring it back) Bring, bring, bring Bring back the sideshow (bring the sideshow back!) [Verse 3  Nef the Pharaoh] Straight heem, no chase, all to me face I turn a Benz to a scrape and be on my way There's a sideshow yankin' in The Town tonight And I'm gonna show 'em how Vallejo get down tonight But there's cherries and berries all in my rear view Yerk left, yerk right, I'm tryin' to shake dude Bustin' figure eights, the car be movin' like a snake I'm bendin' off every corner, pullin' emergency brakes Big timer, timer Get rich of sliders My nigga bought a scraper off a credit card scam Dog get out and he burnt it, insurance just paid the man Bring the sideshows back Like FUBU in '05 on 'em I'm too live for 'em Hit the sideshow and high side on 'em 18, 19, 20 and up If she bleedin', she get fucked [Hook  Mistah F.A.B.] We still ride sideways This way, that away Meet me in The East on Saturday Still ride sideways This way, that away Meet me in The East on Saturday And we gonna, bring, bring, bring Bring back the sideshow (bring back the sideshow) What it do nigga? (bring it back) Bring, bring, bring Bring back the sideshow (bring the sideshow back!)"
120693,bring-it-back,2016,chris-brown,Hip-Hop,"[Hook  T-Pain] If somebody see me doing bad, then I'm doing something wrong I ain't tripping, I got money in the bank Shawty wanna come back to my pad so she hopped up in the chrome Yeah, shawty coming with me, what it do? Throw that money in the air, let it pause, pause And homie, you ain't even gotta ask, you know I ball Every time I hit the mall, I want it all Somebody gon' give me a whole 200 and tell the DJ bring it back [Verse 1  Chris Brown] Every time you see me, I be in a Lamborghini Counting money, fettuccine, I be on one She wore a itsy, bitsy, teeny, weeny, yellow polka dot bikini Baby come and get it if you want some I throw a 50 and now she sitting with me And if she show a little more skin, I throw more 50s And I see she got that bad, off that Henny and that 'tron You talking 'bout that money, boy I bought my money long [Pre-Chorus  Chris Brown] I said I, I said I I said I, I said I Turn it up, turn it up Turn it up, turn it up [Hook  T-Pain] If somebody see me doing bad, then I'm doing something wrong I ain't tripping, I got money in the bank Shawty wanna come back to my pad so she hopped up in the chrome Yeah, shawty coming with me, what it do? Throw that money in the air, let it pause, pause And homie, you ain't even gotta ask, you know I ball Every time I hit the mall, I want it all Somebody gon' give me a whole 200 and tell the DJ bring it back [Verse 2  Chris Brown] When I hit the club, all the ladies get excited Stunting one leg on these hoes like a fucking pirate I cause a fucking riot, you know that I'm the fliest And I'm jumping out the plane with no parachute hi vest And when you see me, greet your highness Let me introduce you to VA's finest Check the chain and the wrist watch So much ice on it, I can't hear it tick tock [Pre-Chorus  Chris Brown] I said I, I said I I said I, I said I Turn it up, turn it up Turn it up, turn it up [Hook  T-Pain] If somebody see me doing bad, then I'm doing something wrong I ain't tripping, I got money in the bank Shawty wanna come back to my pad so she hopped up in the chrome Yeah, shawty coming with me, what it do? Throw that money in the air, let it pause, pause And homie, you ain't even gotta ask, you know I ball Every time I hit the mall, I want it all Somebody gon' give me a whole 200 and tell the DJ bring it back"
181645,broke-my-back-for-you,2016,famous-dex,Hip-Hop,"[Bridge 1  Dee] How could you play me How could you play me baby You did me shady You did me shady baby All the options that I had, I just wanted love I can't keep lying, you played me, I had enough [Chorus  Dee] I broke my back for you (x16) [Verse 1  Famous Dex] I built my back for you Look what you made me do I hope this shit ain't true This shit done made the news You used to be my boo Now you going fool I hope this shit ain't true What I am gonna do? Woah Diamonds they right in my neck Young nigga know how to flex All these bitches want sex Baby girl tryna stress, me Woah, and they ain't wanna do Yeah, I put my heart out for you And they wasn't comfortable I'm poppin' pills and now I'm not comfortable Yeah, wait, she used to be my boo And now she going fool [Chorus  Dee] I broke my back for you (x16) [Verse 2  Dee] Either way that Dee want it Still winnin' my way Just to make your day Put a smile in your face Either way that Dee wanna Wanna give you my love Wanna give you my trust Spend all of my docs How could you play me How could you play me baby You did me shady You did me shady baby All the options that I had, I just wanted love I can't keep lying, you played me, I had enough Shoulda known you was gonna change like a fake necklace Now I don't want nothing to do with you I hope you get it Cuz..."
116783,broken-heart,2016,amir,Hip-Hop,"Not before the day you said goodbye Did I even know that I could cry And how I have cried All those reckless games inside my mind Leaving this tortured soul to find Somewhere to hide When I told you that I loved you I believed you felt That way too Maybe I fell head over heels Maybe I just got it all wrong Oh, feeling hopeless not what I dreamed of Maybe if you knew how it feels Maybe you'd be singing this song Where does my broken heart belong? Days are long and nights are filled with fear I'm falling apart 'cause you're not here And losing control All that's left of who I used to be You've taken it all away from me I gave you my soul Maybe I fell head over heels Maybe I just got it all wrong Oh, feeling hopeless not what I dreamed of Maybe if you knew how it feels Maybe you'd be singing this song Where does my broken heart belong? When I told you that I loved you I believed you felt That way too And I must find a new Tomorrow If I am to lose This sorrow Maybe I fell head over heels Maybe I just got it all wrong Oh, feeling hopeless not what I dreamed of Maybe if you knew how it feels Maybe you'd be singing this song Where does my broken heart belong? Maybe I fell head over heels Maybe I just got it all wrong Oh, feeling hopeless not what I dreamed of Maybe if you knew how it feels Maybe you'd be singing this song Where does my broken heart belong? Maybe I fell head over heels Maybe I just got it all wrong Oh, feeling hopeless not what I dreamed of Maybe if you knew how it feels Maybe you'd be singing this song Where does my broken heart belong?"
329255,bubbles-buried-in-this-jungle,2016,death-grips,Hip-Hop,"Fuck weak, no respect, no chance Wick-wick, cease and desist when I chant Fuck weak, no respect, no chance Wick-wick, cease and desist when I chant Fuck weak, no respect, no chance Wick-wick, cease and desist when I chant Fuck weak, no respect, no chance Wick-wick, cease and desist when I chant Oh, bitch try to creep like ivy Oh, now ivy don't like me Candle gone out, ignite my horns aglow Let a vet rap a bullet through your buttonhole You're making me uncomfortable Slumber terror my cavalry Sandman point you down to me Hesh made make the rest stiff atrophy Fuck weak, no respect, no chance Wick-wick, cease and desist when I chant Fuck weak, no respect, no chance Wick-wick, cease and desist when I chant Fuck Act accordingly, I got a quota High noon smoke-rings, no high-rollers Brought your forecast and a shovel Bubbles buried in this jungle Bubbles buried in this jungle Bubbles buried in this jungle Polar jungle frozen punters All my sculptures look so flustered Code swallow dick, go get your boss Security turn green 'cause I never floss Fuck everything or I up the cost Lack pedigree, my index push pause Notch can't talk, I'm smearing mute Don't have shit locked, I hear the proof Petty formula never amuses me Fuck if I ever let a bitch get used to me"
329261,bubbles-buried-in-this-jungle-explicit,2016,death-grips,Hip-Hop,"Fuck weak, no respect, no chance Wick-wick, cease and desist when I chant Fuck weak, no respect, no chance Wick-wick, cease and desist when I chant Fuck weak, no respect, no chance Wick-wick, cease and desist when I chant Fuck weak, no respect, no chance Wick-wick, cease and desist when I chant Oh, bitch try to creep like ivy Oh, now ivy don't like me Candle gone out, ignite my horns aglow Let a vet rap a bullet through your buttonhole You're making me uncomfortable Slumber terror my cavalry Sandman point you down to me Hesh made make the rest stiff atrophy Fuck weak, no respect, no chance Wick-wick, cease and desist when I chant Fuck weak, no respect, no chance Wick-wick, cease and desist when I chant Fuck Act accordingly, I got a quota High noon smoke-rings, no high-rollers Brought your forecast and a shovel Bubbles buried in this jungle Bubbles buried in this jungle Bubbles buried in this jungle Polar jungle frozen punters All my sculptures look so flustered Code swallow dick, go get your boss Security turn green 'cause I never floss Fuck everything or I up the cost Lack pedigree, my index push pause Notch can't talk, I'm smearing mute Don't have shit locked, I hear the proof Petty formula never amuses me Fuck if I ever let a bitch get used to me"
137457,budget,2016,cupcakke,Hip-Hop,"[Verse 1] Keep calm even when my palms itch (I do) Old friends till the end, I ain't switch (no, no) New money, but the same old me Fuck a candy cane, we hanging money on a tree I'm bout to buy it, it ain't going on a wishlist Tryna make it where like everyday it's Christmas (yeah, yeah) I just throw it to the plug tell him ""ship this"" Then I'm back up on the run like fitness No red carpet, but you bitches got me on the floor rolling Yeah, you got a foreign but I bet that shit stolen Pockets sticking out with no doubt they look swollen Cleaning shit out like I'm getting me a colon I'm earning my respect once I take a nigga check Cross the line then you dead, and I'm not talking flat All these broke bitches never in the mood I feed the streets with the heat, no spoon Isolate myself from the evil (I do) Mind stay sharper than a needle (you know it) Try to finess, I'll lay you to rest Bring me a coffee when you see me Put that shit on my desk [Chorus] Can't get nothin' nothin, nothin', nothin', nothin' Comin' to me saying that you on a fucking budget You can't get nothin', nothin', nothin', nothin', nothin' Coming to me saying that you on a fucking budget Can't get nothin', nothin', nothin', nothin', nothin' Coming to me saying that you on a fuckin' budget You can't get nothin', nothin', nothin', nothin', nothin' Coming to me saying that you on a fucking budget [Post-Chorus] Absolutely nothin', absolutely nothin' Absolutely nothin', absolutely nothin' [Verse 2] Bitches so dirty, I cannot believe it Food on the floor, then the roaches gone eat it So bummy the edge control ain't doing its role Cause bitch, them edges look crummy (they do) One minute they don't like me Next minute wanna toast with me (Huh?) I get a bag then double it like getting stacked with groceries This didn't happen overnight, man, I just didn't quit I milk the game with flavor, Nesquik My luck just started, now it can't be stopped In a Bentley now, but I came from the bus stop I had to grind, while people out taking a lot Used to save a lot just to shop at Save-a-Lot With no team, I chase my dreams Funny how the world think it's funny making me into memes But they don't know, that's free promo I'm not a fighter with a type, but shorty don't want no smoke Ain't shit free, not even water Type of bitch, I belong on Billboarders I'm about money, never catch me tell a nigga he handsome Actually, I'm the type to hold that nigga for ransom [Chorus] Can't get nothin, nothin, nothin', nothin', nothin' Comin' to me sayin' that you on a fucking budget You can't get nothin', nothin', nothin', nothin', nothin' Comin' to me sayin' that you on a fuckin' budget Can't get nothin', nothin', nothin', nothin', nothin' Comin' to me sayin' that you on a fuckin' budget You can't get nothin', nothin', nothin', nothin', nothin' Comin' to me sayin' that you want a fuckin' budget [Post-Chorus] Absolutely nothin', absolutely nothin' Absolutely nothin', absolutely nothin'"
253251,bullshit,2016,dae-dae,Hip-Hop,"[Intro  Dae Dae] I just came up on a fucking lick ho I'm not going for it shit no more I just turned up for my motherfucking homies Where you were when I was going through that bullshit? Where you were when I was going through that bullshit? (We got London on the track) [Verse 1  Dae Dae] Daddy got three, my brother took a two Been through so much shit, feel like I got shit to lose Road to hell way hot, my daddy out in there I just made your big homie pipe down, ya-ya Ain't nothing to play with, I got childrens Lil bitch, where you were when it was blurry? Ya-ya-ya A lot of shit done changed, my mama doing good, ya I been spending a lot of money on shit I shouldn't Live like a movie, this shit outrageous I just dropped that motherfucking (?) Then they came up on that shit ridiculous In Atlanta trap you heard that definition, ya-ya [Hook  Dae Dae] Bullshit, going through that bullshit Where-where you was? Where you was when I was going through that bullshit? Where-where you was? Yeah [Verse 2  21 Savage] Woah, nigga where you was? I done trapped on boulevard where they was screaming cuz And when I trapped on boulevard I was still a blood That Glock 40 with a 30, nigga facts nigga Young Savage got a lot of fucking racks nigga Young Savage get a pussy nigga whacked nigga Where your ass was at when I ain't had scraps nigga? Now you on Louis V and red bottoms, stop it ho I came straight from the bottom and I'm cocky ho Ain't no convo if those panties ain't dropping ho You better suck me, you better fuck me Knock your favorite rapper over like Humpty When I was young, girl's cousin used to hunch me I got rich, my baby mamas tryna dump me They like ""why your engine right there where your trunk be?"" Bull shit, bitch you know that pussy funky Milly Rock, Milly Rock, diamonds do the Milly Rock Bullshit, bullshit, you can get a full clip Pull up in something nasty nigga, yeah I'm on that ""oh shit"" Bitch you know I'm tacky, know I'm hot, know I got pull bitch"
42854,bullshit,2016,game,Hip-Hop,"Ay who got all these niggas walking around With all this motherfuckin' air in they chest? Oh, you pumpin' your motherfucking self up, huh? You know I'm with the bullshit, ay You know I'm with the bullshit Niggas know I'm with the bullshit You know I'm with the bullshit Pull up, park the Camaro like an arrow Only fuck with Snoop, nigga fuck your cousin Harold Plus I got the barrel on tuck, nigga what First nigga jump up, first nigga fucked up I'm with the bullshit, Jimmy Butler in the cutlass Hop out, get yo ass beaten, no mustard Hood full of killers, Cedar Block, no busters Say we gon' do it, but we ain't, don't trust us Get your ass robbed out here By a nigga name Rob out here with no job out here We with the bullshit, Burgundy sob out here Get smoked if ever say slob out here Nigga this Piru, I'm advertising like a commercial Hand me your hood pass, pat you down then murk you Nigga we still mad Doughboy killed Virgil Blood this ain't no motherfuckin' movie You know I'm with the bullshit, ay You know I'm with the bullshit Niggas know I'm with the bullshit You know I'm with the bullshit Forty days, forty nights If I ever lose a muthafuckin' fight You in the pen', say good night Get your ass strangled with the motherfuckin' kite I am with the bullshit, save them motherfuckin' tears You bunk down with the nigga that ain't had pussy in years He with the bullshit, fuck you gon' go? Nigga where the fuck you gon' go when he made you his hoe Now you switchin' in the pen Through the glass talking to your mama, bitchin in the pen' Oh you snitchin' in the pen? Your lawyer stuck you on the pen', nigga just stick you in the pen' (oh) My nigga Reek doing thirty And I got gun that he did murder with, it's still dirty And I heard from a little birdy, niggas wanna problems Jump in my Impala, skrrt! You know I'm with the bullshit, ay You know I'm with the bullshit Niggas know I'm with the bullshit You know I'm with the bullshit"
42861,bullshit-explicit,2016,game,Hip-Hop,"Ay who got all these niggas walking around With all this motherfuckin' air in they chest? Oh, you pumpin' your motherfucking self up, huh? You know I'm with the bullshit, ay You know I'm with the bullshit Niggas know I'm with the bullshit You know I'm with the bullshit Pull up, park the Camaro like an arrow Only fuck with Snoop, nigga fuck your cousin Harold Plus I got the barrel on tuck, nigga what First nigga jump up, first nigga fucked up I'm with the bullshit, Jimmy Butler in the cutlass Hop out, get yo ass beaten, no mustard Hood full of killers, Cedar Block, no busters Say we gon' do it, but we ain't, don't trust us Get your ass robbed out here By a nigga name Rob out here with no job out here We with the bullshit, Burgundy sob out here Get smoked if ever say slob out here Nigga this Piru, I'm advertising like a commercial Hand me your hood pass, pat you down then murk you Nigga we still mad Doughboy killed Virgil Blood this ain't no motherfuckin' movie You know I'm with the bullshit, ay You know I'm with the bullshit Niggas know I'm with the bullshit You know I'm with the bullshit Forty days, forty nights If I ever lose a muthafuckin' fight You in the pen', say good night Get your ass strangled with the motherfuckin' kite I am with the bullshit, save them motherfuckin' tears You bunk down with the nigga that ain't had pussy in years He with the bullshit, fuck you gon' go? Nigga where the fuck you gon' go when he made you his hoe Now you switchin' in the pen Through the glass talking to your mama, bitchin in the pen' Oh you snitchin' in the pen? Your lawyer stuck you on the pen', nigga just stick you in the pen' (oh) My nigga Reek doing thirty And I got gun that he did murder with, it's still dirty And I heard from a little birdy, niggas wanna problems Jump in my Impala, skrrt! You know I'm with the bullshit, ay You know I'm with the bullshit Niggas know I'm with the bullshit You know I'm with the bullshit"
331774,bum-bum,2016,die-antwoord,Hip-Hop,"[Intro] Love me Ninja Love me everywhere [Chorus] Even in my bum, even even in my bum Even in my bum, even even in my bum Even in my bum, even even in my bum Even in my bum, even even in my bum [Post-Chorus  Ninja] Mi vida es una locura (Tu pene es hermoso) Conosco las mujeres mas hermosas (Cojeme Ninja) Las mujeres mas hermosas del mundo (Rompeme) Ellas estan super locas (Cojeme como un perro) [Verse 1  Ninja] I like it when you're face down, ass up Love it when you spread your ass like, the fuck? Like it when you sing, (Ninja kiss my ass) I love rockin' your ass like a ninja mask I like it when you come visit me (hola!) I like it when you drop to your knees I like it when I slap you in the face with my dick Flip you 'round, then we fuck to the beat I like it when you say, (Fuck me anywhere) Anywhere? (Anywhere, Ninja, I don't really care) [Chorus] Even in my bum, even even in my bum Even in my bum, even even in my bum Even in my bum, even even in my bum Even in my bum, even even in my bum [Post-Chorus  Ninja] Mi vida es una locura (Tu pene es hermoso) Conosco las mujeres mas hermosas (Cojeme Ninja) Las mujeres mas hermosas del mundo (Rompeme) Ellas estan super locas (Cojeme como un perro) [Verse 2  Ninja] I like it when you wake me up with you Bougie little Gucci coochie stuck to my face Like a little alien face hugger, get it funky I like it when you say, (Ninja, fuck me) I like it that your mind is a mystery I like it when we fuck and you just leave Without saying goodbye or trying to kiss me I like it when you tell me that you miss me (extraÃƒÂ±o) I like it when we dance in the club I like it that you don't give a fuck Yeah you're dancing with the devil And you got your panties to one side Fuckin' you on the dance floor Back at the crib, I like it when we're fuckin' And you take it out your pussy and say (Put it in my bum again) After it she likes it when I snuggle like a teddy bear Bed wet, legs spread, big mess everywhere [Chorus] Even in my bum, even even in my bum Even in my bum, even even in my bum Even in my bum, even even in my bum Even in my bum, even even in my bum [Post-Chorus  Ninja] Mi vida es una locura (Tu pene es hermoso) Conosco las mujeres mas hermosas (Cojeme Ninja) Las mujeres mas hermosas del mundo (Rompeme) Ellas estan super locas (Cojeme como un perro) [Chorus] Even in my bum, even even in my bum Even in my bum, even even in my bum Even in my bum, even even in my bum Even in my bum, even even in my bum Even in my bum, even even in my bum Even in my bum, even even in my bum Even in my bum, even even in my bum Even in my bum, even even in my bum"
222623,burning-in-the-dark,2016,emm,Hip-Hop,"White face White sheet Underground 6 feet Bloody knuckles Bloody feet Well that won't Be me I'm gonna be my own champion, Be my own savior, Be my own best friend, Be my life saver, Be the one I run to, When there's no one to run to Be the one I carry, Coming to my rescue... I'll keep burning in the dark I'll keep burning in the dark I won't surrender my heart I'll keep burning in the dark Face down Concrete 20 storys One leap 21 Incomplete Well that won't Be me, Oh no... I know maybe, It feels like your story is over But it's just the beginning Don't give up If you try to wield the flame you get burned I know cause I did it You shoulda known by now, you shoulda learned I can't be fitted Into a box I been unlocked I can't be stopped I wil burn down all this shit to the top I carried this burden on my back Through mountains and deserts and stood on the train tracks And took every bullet And broke every arrow And stuck to my guns through the darkest of perils And never surrendered Never surrendered I'll never surrender"
225956,burn-up,2016,chief-keef,Hip-Hop,"[Hook] Turn up (x24) Run up, turn up, gun up, burn up (x2) Turn up (x4) Run up, turn up, gun up, burn up (x2) Turn up (x4) Run up, turn up, gun up, burn up (x3) Turn up (x4) [Verse 1] Run up then I'm gonna run up, nigga run up if you wanna Turn up nigga if you wanna, yo ass gonna get gun up Gun down, gunner, gun down, gun down, nigga Man down nigga, run up nigga You ain't no nuh-nuh, nigga You don't want none of this, nigga Whaddup nigga, whassup nigga Coming through nigga, buck buck nigga Tough love with this fuck Glock, nigga Run up nigga, get burn up nigga I was cooling in my lil cash spot Pull up nigga, whaddup nigga I was cooling in, playing Xbox Gun up nigga, buck up nigga All of my niggas got dreadlocks Which one of us, nigga, come for ya, nigga I just flex with my flex watch Like whassup nigga, turn up nigga It ain't no lil watch, it's a big watch Turn up nigga, turn up nigga Big ass 50, it be thinking 'bout it Gun up nigga, burn up nigga [Hook] Turn up (x24) Run up, turn up, gun up, burn up (x2) Turn up (x4) Run up, turn up, gun up, burn up (x2) Turn up (x4) Run up, turn up, gun up, burn up (x3) Turn up (x4) [Verse 2] This nigga say he wanna run up I heard that he don't have a gun up He come for me, he better have his gun up Cuz it's dangerous, my gun is hunger Reek, make a nigga bleed Do his head, his nose and his teeth I cool with the B's, I cool with the C's All them niggas know Chief Keef I'm like turn up, turn up, turn up, turn up Finna hit the club, turn up, turn up A nigga act up he get burned up, burned up No talking, just burn 'em, burn 'em Run up on 'em with this .40 Run up on 'em with this shotty It's a 12 gauge buck shots in that hoe, 'bout 40 Cuz I brought some extra shit, cuz I am an extra nigga Everything all I do is extra, niggas in their extra feelings [Hook] Turn up (x24) Run up, turn up, gun up, burn up (x2) Turn up (x4) Run up, turn up, gun up, burn up (x2) Turn up (x4) Run up, turn up, gun up, burn up (x3) Turn up (x4)"
170159,bye-bye,2016,future,Hip-Hop,"(Esco and Boomin, they got it on smash) Freeband Gang Some of this astronaut shit Yeah, yeah, yeah, yeah Balmains on my jock, you heard me, yeah-yeah I spent 60 on a watch, it call me dada I might fuck her on the couch and tell her bye-bye I might smash her on the couch and tell her bye-bye Balmains on my jock, you heard me, yeah-yeah I spent 80 on a watch, it call me dada I might smash her on the couch and tell her bye-bye I might smash her on the couch and tell her bye-bye I was cookin' up an ounce until it dry-dry I be stackin' up this paper 'til it dry right I can tell she had a toe, she gave me side eye Told that bitch to wait no time to give me five-five When they give it up this quick, nigga why try? Got a girl and made her switch, call 'em bi-bi We just turned and made a flick, you need a sho-ot Poppin' tags and smokin' Kush, that's that la-la 80 on a watch, boy I don't know why-why I made it off the block where niggas die-die 2000 for some trousers, when I'm fly, I'm fly I pour it out the bottle and get sky high Balmains on my jock, you heard me, yeah-yeah I spent 60 on a watch, it call me dada I might fuck her on the couch and tell her bye-bye I might smash her on the couch and tell her bye-bye Balmains on my jock, you heard me, yeah-yeah I spent 80 on a watch, it call me dada I might smash her on the couch and tell her bye-bye I might smash her on the couch and tell her bye-bye I'mma let you borrow sauce 'cause I'm a fly guy I just fled from the scene in a wide body Took my players, took my team, I'mma die about it Balmains, depends which ones, they cost a whole thousand Really think that she the one? Don't bring that ho around me When you see her out in public, she so shy-shy When you get her in the bed, she bring that freak out Custom made every piece, she call me papa She gave me real nasty mouth, Lady Gaga She got a real nasty mouth, I won't apologize She like hoes and I like hoes, I hit the bull's eye I got hrt rockin' presidential, that ain't no lie Balmains on my jock, you heard me, yeah-yeah I spent 60 on a watch, it call me dada I might fuck her on the couch and tell her bye-bye I might smash her on the couch and tell her bye-bye Balmains on my jock, you heard me, yeah-yeah I spent 80 on a watch, it call me dada I might smash her on the couch and tell her bye-bye I might smash her on the couch and tell her bye-bye"
